A,n_a,P_a_est,ci95_a,Q,n_qa,P_qa_est,ci95_qa,P_q_diff,P_q_diff_ci95,P_q_diff_upr,P_q_diff_lwr
tda5,67,1.0319441299847414,0.031113944847594215,rdh54,5,1.044684153797112,0.0651521031861321,0.012740023812370715,0.07220023624307291,0.08494026005544363,-0.059460212430702195
tda5,67,1.0319441299847414,0.031113944847594215,rev1,8,1.0901092941858455,0.10414009496874695,0.05816516420110407,0.10868871580839828,0.16685388000950235,-0.050523551607294215
tda5,67,1.0319441299847414,0.031113944847594215,rev3,7,1.0298270791466526,0.051838710701214735,-0.0021170508380887743,0.06045932096164635,0.058342270123557576,-0.06257637179973513
tda5,67,1.0319441299847414,0.031113944847594215,rev7,7,1.0301098901573675,0.06268955743514275,-0.0018342398273738514,0.06998612844980923,0.06815188862243537,-0.07182036827718308
tda5,67,1.0319441299847414,0.031113944847594215,rph1,4,0.9308589115813979,0.09229183256498517,-0.1010852184033435,0.09739537936772151,-0.0036898390356219918,-0.19848059777106503
tda5,67,1.0319441299847414,0.031113944847594215,rrm3,7,1.0678019117984079,0.08779754851718904,0.0358577818136665,0.09314766282418094,0.12900544463784744,-0.05728988101051444
tda5,67,1.0319441299847414,0.031113944847594215,rtt101,10,0.9918023606228935,0.08345728604049069,-0.04014176936184788,0.089068491382887,0.04892672202103912,-0.12921026074473488
tda5,67,1.0319441299847414,0.031113944847594215,rtt107,4,1.021822630683911,0.092097955739321,-0.010121499300830283,0.09721168147574172,0.08709018217491143,-0.107333180776572
tda5,67,1.0319441299847414,0.031113944847594215,rtt109,4,1.0504543945955591,0.2800942769981995,0.018510264610817728,0.2818171065977423,0.30032737120856,-0.26330684198692456
tda5,67,1.0319441299847414,0.031113944847594215,saw1,7,1.1248755608589551,0.08941808449444837,0.09293143087421374,0.09467666765700747,0.1876080985312212,-0.0017452367827937298
tda5,67,1.0319441299847414,0.031113944847594215,sgs1,9,1.058670142691501,0.061437711427751895,0.026726012706759672,0.06886704545324164,0.09559305816000131,-0.04214103274648197
tda5,67,1.0319441299847414,0.031113944847594215,shu1,6,0.9891958978953186,0.028584331647892078,-0.0427482320894228,0.04225093584449721,-4.97296244925588e-4,-0.08499916793392001
tda5,67,1.0319441299847414,0.031113944847594215,shu2,3,1.0016496087290858,0.09684132780125633,-0.03029452125565557,0.1017168635688769,0.07142234231322132,-0.13201138482453245
tda5,67,1.0319441299847414,0.031113944847594215,sin4,4,0.9948981155034642,0.04780162547952669,-0.0370460144812772,0.057035716550807615,0.019989702069530414,-0.09408173103208481
tda5,67,1.0319441299847414,0.031113944847594215,siz1,4,0.9908463180924246,0.07673948349027157,-0.04109781189231676,0.08280716086385764,0.04170934897154088,-0.1239049727561744
tda5,67,1.0319441299847414,0.031113944847594215,sky1,2,1.013423988953945,0,-0.018520141030796466,0.031113944847594215,0.012593803816797748,-0.04963408587839068
tda5,67,1.0319441299847414,0.031113944847594215,slx4,6,0.9803341284068932,0.10754086249732184,-0.05161000157784823,0.11195139423270717,0.06034139265485894,-0.1635613958105554
tda5,67,1.0319441299847414,0.031113944847594215,slx5,4,1.04883945973753,0.06870121423491825,0.016895329752788513,0.07541839564278245,0.09231372539557096,-0.05852306588999394
tda5,67,1.0319441299847414,0.031113944847594215,slx8,5,1.0621811536126915,0.03964821106749039,0.03023702362795011,0.050398990117177966,0.08063601374512808,-0.020161966489227856
tda5,67,1.0319441299847414,0.031113944847594215,snf2,2,0.6922590187034514,0.7222826849249365,-0.33968511128129,0.7229525257624834,0.3832674144811934,-1.0626376370437733
tda5,67,1.0319441299847414,0.031113944847594215,sod1,2,0.9430678762758392,0.2674492187709529,-0.08887625370890218,0.2692529706153159,0.18037671690641371,-0.35812922432421807
tda5,67,1.0319441299847414,0.031113944847594215,srs2,6,1.101440244196385,0.06853615814153337,0.0694961142116437,0.07526807116420883,0.14476418537585253,-0.005771956952565133
tda5,67,1.0319441299847414,0.031113944847594215,swi4,7,1.1235779750408605,0.1393610384072121,0.09163384505611916,0.14279207467473667,0.23442591973085583,-0.05115822961861752
tda5,67,1.0319441299847414,0.031113944847594215,tdp1,4,1.0379835101469688,0.09893339514342026,0.006039380162227381,0.10371062741389267,0.10975000757612005,-0.09767124725166529
tda5,67,1.0319441299847414,0.031113944847594215,top3,8,1.0826992810269502,0.11250002598273244,0.050755151042208846,0.1167233199069261,0.16747847094913493,-0.06596816886471725
tda5,67,1.0319441299847414,0.031113944847594215,trm10,2,1.0210943673594348,0.44554588280223006,-0.01084976262530657,0.4466309564349494,0.4357811938096428,-0.45748071906025595
tda5,67,1.0319441299847414,0.031113944847594215,ubc13,4,0.9882199844151334,0.08238161108681591,-0.04372414556960802,0.08806138432501799,0.04433723875540997,-0.131785529894626
tda5,67,1.0319441299847414,0.031113944847594215,vps41,3,1.0758921786076907,0.1371489677565769,0.04394804862294932,0.1406339820977622,0.18458203072071153,-0.09668593347481289
tda5,67,1.0319441299847414,0.031113944847594215,wss1,4,1.0169603859922818,0.08659738211368598,-0.014983743992459608,0.09201730355168464,0.07703355955922503,-0.10700104754414425
tda5,67,1.0319441299847414,0.031113944847594215,xrs2,4,0.9301229383011083,0.23374057326096712,-0.10182119168363313,0.2358023179537145,0.13398112627008138,-0.33762350963734766
tda5,67,1.0319441299847414,0.031113944847594215,yku70,6,0.9797067700928066,0.0928402772438872,-0.05223735989193479,0.09791524213676324,0.04567788224482845,-0.150152602028698
tda5,67,1.0319441299847414,0.031113944847594215,yps1,4,0.9978461401690031,0.10377567617377031,-0.034097989815738305,0.10833959815922511,0.07424160834348681,-0.14243758797496342
tdp1,68,0.9209737482810253,0.10391862082212909,asf1,6,0.9796708444625509,0.17595878455210384,0.05869709618152563,0.20435403987841086,0.26305113605993646,-0.14565694369688523
tdp1,68,0.9209737482810253,0.10391862082212909,chc1,2,NA,NA,NA,NA,NA,NA
tdp1,68,0.9209737482810253,0.10391862082212909,csm2,4,1.0766207871034703,0.1416612129447071,0.15564703882244502,0.17569000827178274,0.33133704709422773,-0.020042969449337728
tdp1,68,0.9209737482810253,0.10391862082212909,csm3,6,0.6893891904156633,0.5651757261664404,-0.23158455786536203,0.5746500510757279,0.34306549321036583,-0.8062346089410899
tdp1,68,0.9209737482810253,0.10391862082212909,ctf18,5,1.0351741398968686,0.2752300414587221,0.11420039161584328,0.29419492768391386,0.40839531929975714,-0.1799945360680706
tdp1,68,0.9209737482810253,0.10391862082212909,ctf4,6,0.7394857550348853,0.3830599294837238,-0.18148799324613996,0.3969055168798349,0.21541752363369493,-0.5783935101259748
tdp1,68,0.9209737482810253,0.10391862082212909,ctf8,2,1.065824495564053,1.410416530774105,0.14485074728302771,1.4142396791330794,1.5590904264161072,-1.2693889318500515
tdp1,68,0.9209737482810253,0.10391862082212909,dbf2,2,1.065405963580714,0.5788505962398962,0.14443221529968875,0.5881046611963356,0.7325368764960244,-0.4436724458966469
tdp1,68,0.9209737482810253,0.10391862082212909,dcc1,5,0.08669012349105894,0.23868437830971115,-0.8342836247899663,0.2603253967684804,-0.5739582280214859,-1.0946090215584467
tdp1,68,0.9209737482810253,0.10391862082212909,ddc1,5,0.631188330695344,0.7164817663504455,-0.2897854175856813,0.7239787298437902,0.43419331225810887,-1.0137641474294714
tdp1,68,0.9209737482810253,0.10391862082212909,def1,2,20.384171323924196,425.40812939559623,19.46319757564317,425.408142088207,444.87133966385016,-405.94494451256384
tdp1,68,0.9209737482810253,0.10391862082212909,dhh1,4,NA,NA,NA,NA,NA,NA
tdp1,68,0.9209737482810253,0.10391862082212909,dia2,5,1.1252650607933152,0.05645671293142879,0.20429131251228994,0.11826428111900567,0.3225555936312956,0.08602703139328427
tdp1,68,0.9209737482810253,0.10391862082212909,erg2,3,1.0329901192939794,0.38144676054025756,0.11201637101295414,0.39534884707082435,0.5073652180837784,-0.2833324760578702
tdp1,68,0.9209737482810253,0.10391862082212909,esc2,3,1.026023993901745,0.2753822211012453,0.10505024562071974,0.29433730217597054,0.3993875477966903,-0.1892870565552508
tdp1,68,0.9209737482810253,0.10391862082212909,exo1,10,1.1091501507518648,0.06439837920395715,0.18817640247083955,0.12225477903816317,0.31043118150900273,0.06592162343267638
tdp1,68,0.9209737482810253,0.10391862082212909,gpx2,3,0.7574653980941463,1.6294759532085021,-0.16350835018687904,1.6327862572419973,1.4692779070551183,-1.7962946074288764
tdp1,68,0.9209737482810253,0.10391862082212909,hrq1,6,0.8536433566903255,0.47265365415795807,-0.06733039159069976,0.4839427203114477,0.41661232872074794,-0.5512731119021475
tdp1,68,0.9209737482810253,0.10391862082212909,ina1,4,1.228123170903362,0.2149769590824326,0.3071494226223367,0.23877640731425573,0.5459258299365924,0.06837301530808096
tdp1,68,0.9209737482810253,0.10391862082212909,irc21,5,0.24194313368017392,0.6666541693464753,-0.6790306146008513,0.6747050179601545,-0.0043255966406968716,-1.3537356325610057
tdp1,68,0.9209737482810253,0.10391862082212909,mlh1,4,1.096154665735282,0.1598974652921042,0.1751809174542568,0.19069944719482831,0.36588036464908513,-0.015518529740571524
tdp1,68,0.9209737482810253,0.10391862082212909,mlh3,7,1.1161080737473006,0.10652626827274543,0.1951343254662753,0.14881843160606945,0.34395275707234474,0.04631589386020585
tdp1,68,0.9209737482810253,0.10391862082212909,mms1,2,1.0847593588815139,0.007396325809351932,0.16378561060048857,0.10418150214434195,0.26796711274483054,0.05960410845614662
tdp1,68,0.9209737482810253,0.10391862082212909,mms2,5,1.0930056143596374,0.09020499468553213,0.1720318660786121,0.13760821494296888,0.30964008102158097,0.03442365113564322
tdp1,68,0.9209737482810253,0.10391862082212909,mms22,4,0.7621396456981654,0.3710778127758787,-0.1588341025828599,0.3853541525507459,0.226520049967886,-0.5441882551336058
tdp1,68,0.9209737482810253,0.10391862082212909,mph1,8,0.975540212799558,0.3346250331773886,0.054566464518532753,0.35038977237148616,0.4049562368900189,-0.2958233078529534
tdp1,68,0.9209737482810253,0.10391862082212909,mre11,3,0.9029793050416387,0.1149454895326161,-0.017994443239386593,0.15495659171995943,0.13696214848057284,-0.17295103495934602
tdp1,68,0.9209737482810253,0.10391862082212909,mus81,6,0.8902199521140535,0.47789523515489457,-0.030753796166971825,0.48906332467005276,0.45830952850308093,-0.5198171208370246
tdp1,68,0.9209737482810253,0.10391862082212909,nup84,4,1.0642092520628357,0.12782301750888334,0.14323550378181038,0.16473555644926732,0.3079710602310777,-0.021500052667456943
tdp1,68,0.9209737482810253,0.10391862082212909,pif1,4,0.788791329321971,0.8397135206067553,-0.13218241895905425,0.8461193039065857,0.7139368849475315,-0.97830172286564
tdp1,68,0.9209737482810253,0.10391862082212909,pol30-RR,6,0.9898846027040941,0.1501240924070176,0.06891085442306877,0.18258237284744713,0.25149322727051593,-0.11367151842437836
tdp1,68,0.9209737482810253,0.10391862082212909,pol32,4,1.0469515125946676,0.21520353696248887,0.12597776431364227,0.23898042194861643,0.36495818626225873,-0.11300265763497416
tdp1,68,0.9209737482810253,0.10391862082212909,pso2,7,0.7304468553511554,0.46267437202506134,-0.1905268929298699,0.47420106946564167,0.28367417653577176,-0.6647279623955116
tdp1,68,0.9209737482810253,0.10391862082212909,psy2,8,1.0079855787534613,0.09161916287280872,0.08701183047243599,0.13853934733167936,0.22555117780411535,-0.051527516859243366
tdp1,68,0.9209737482810253,0.10391862082212909,psy4,8,1.1451088583008118,0.10580084793094381,0.22413511001978648,0.14830003093890487,0.37243514095869135,0.0758350790808816
tdp1,68,0.9209737482810253,0.10391862082212909,rad1,9,0.8833243730716187,0.2603510958928491,-0.03764937520940659,0.2803244065117787,0.2426750313023721,-0.3179737817211853
tdp1,68,0.9209737482810253,0.10391862082212909,rad10,6,0.7240001391767302,0.593533722939706,-0.19697360910429507,0.6025623287430447,0.40558871963874965,-0.7995359378473398
tdp1,68,0.9209737482810253,0.10391862082212909,rad14,7,0.7674398536097083,0.49001933613251736,-0.15353389467131695,0.5009171883029434,0.34738329363162646,-0.6544510829742604
tdp1,68,0.9209737482810253,0.10391862082212909,rad18,8,0.7637271095441988,0.3995192857476798,-0.15724663873682654,0.41281320162745483,0.2555665628906283,-0.5700598403642814
tdp1,68,0.9209737482810253,0.10391862082212909,rad2,4,1.030053006433673,0.2575778822199404,0.10907925815264774,0.27775068886050114,0.3868299470131489,-0.1686714307078534
tdp1,68,0.9209737482810253,0.10391862082212909,rad23,4,0.525389841379881,0.9652596921187288,-0.3955839069011443,0.9708374493099844,0.5752535424088401,-1.3664213562111287
tdp1,68,0.9209737482810253,0.10391862082212909,rad27,4,0.5770968044993589,0.6603527229771381,-0.34387694378166644,0.6684794675208015,0.324602523739135,-1.012356411302468
tdp1,68,0.9209737482810253,0.10391862082212909,rad28,4,0.5665988385088151,1.0397306102413586,-0.3543749097722102,1.0449109156413485,0.6905360058691383,-1.3992858254135587
tdp1,68,0.9209737482810253,0.10391862082212909,rad4,4,1.0829037702221436,0.24588151690466442,0.16193002194111827,0.2669396937679225,0.42886971570904076,-0.10500967182680421
tdp1,68,0.9209737482810253,0.10391862082212909,rad5,7,1.097567670175399,0.09824757772077915,0.17659392189437362,0.14300932235897762,0.31960324425335124,0.033584599535396
tdp1,68,0.9209737482810253,0.10391862082212909,rad50,4,1.007258103951498,0.6026595157309306,0.08628435567047277,0.6115534086689511,0.6978377643394239,-0.5252690529984784
tdp1,68,0.9209737482810253,0.10391862082212909,rad51,4,1.0184288664187282,0.12397746446455511,0.09745511813770291,0.16176987188173658,0.2592249900194395,-0.06431475374403367
tdp1,68,0.9209737482810253,0.10391862082212909,rad52,4,0.2939645711621362,0.6695036965440821,-0.627009177118889,0.6775206856176156,0.05051150849872654,-1.3045298627365045
tdp1,68,0.9209737482810253,0.10391862082212909,rad54,8,0.6364051867135926,0.3732840432991405,-0.2845685615674327,0.38747910490157794,0.10291054333414523,-0.6720476664690107
tdp1,68,0.9209737482810253,0.10391862082212909,rad55,2,1.0188283156152476,0.5722047211379795,0.09785456733422226,0.5815645472741321,0.6794191146083544,-0.48370997993990983
tdp1,68,0.9209737482810253,0.10391862082212909,rad57,6,1.027754258129204,0.20330445175385775,0.10678050984817877,0.22832384863721555,0.3351043584853943,-0.12154333878903678
tdp1,68,0.9209737482810253,0.10391862082212909,rad6,3,0.1395633215489535,0.30871950433037354,-0.7814104267320718,0.32574040601000814,-0.4556700207220637,-1.10715083274208
tdp1,68,0.9209737482810253,0.10391862082212909,rad61,5,0.8873840229169981,0.6190603412013791,-0.033589725364027156,0.6277219016427109,0.5941321762786838,-0.6613116270067381
tdp1,68,0.9209737482810253,0.10391862082212909,rdh54,5,0.6250959966237911,0.7083110465306025,-0.2958777516572342,0.7158935803531491,0.4200158286959149,-1.0117713320103832
tdp1,68,0.9209737482810253,0.10391862082212909,rev1,8,1.1160593353929436,0.0746947589443283,0.19508558711191826,0.12797807143149467,0.3230636585434129,0.06710751568042359
tdp1,68,0.9209737482810253,0.10391862082212909,rev3,7,0.9868325406036959,0.4102366662873742,0.06585879232267056,0.4231940478316677,0.48905284015433825,-0.35733525550899714
tdp1,68,0.9209737482810253,0.10391862082212909,rev7,7,0.7485421350203207,0.4729595206716258,-0.17243161326070455,0.48424145624626924,0.3118098429855647,-0.6566730695069738
tdp1,68,0.9209737482810253,0.10391862082212909,rph1,4,0.7565568335996471,0.805016329230688,-0.1644169146813782,0.8116959837781784,0.6472790690968002,-0.9761128984595566
tdp1,68,0.9209737482810253,0.10391862082212909,rrm3,7,0.7898131750993167,0.5059735861928154,-0.1311605731817086,0.5165349452635241,0.38537437208181546,-0.6476955184452327
tdp1,68,0.9209737482810253,0.10391862082212909,rtt101,10,1.031036671492544,0.2549560834355445,0.11006292321151878,0.27532105664907974,0.3853839798605985,-0.16525813343756096
tdp1,68,0.9209737482810253,0.10391862082212909,rtt107,2,1.0634796988387256,0.013895954885088468,0.14250595055770032,0.10484358500042745,0.24734953555812778,0.03766236555727287
tdp1,68,0.9209737482810253,0.10391862082212909,rtt109,4,1.0473679602091217,0.13036100040833176,0.1263942119280964,0.16671253756401921,0.2931067494921156,-0.0403183256359228
tdp1,68,0.9209737482810253,0.10391862082212909,saw1,7,0.9319321271145217,0.39560071154987336,0.010958378833496374,0.409022007638146,0.4199803864716424,-0.3980636288046496
tdp1,68,0.9209737482810253,0.10391862082212909,sgs1,9,0.910907403261861,0.2679428632563731,-0.010066345019164258,0.28738903549647976,0.2773226904773155,-0.297455380515644
tdp1,68,0.9209737482810253,0.10391862082212909,shu1,6,0.6920921626534708,0.5680777593447736,-0.22888158562755445,0.5775044765330845,0.34862289090553,-0.8063860621606389
tdp1,68,0.9209737482810253,0.10391862082212909,shu2,3,0.7173366011912808,1.5533680251940358,-0.20363714708974445,1.5568401656717341,1.3532030185819897,-1.7604773127614786
tdp1,68,0.9209737482810253,0.10391862082212909,sin4,4,0.5568197043845596,1.0224630137511383,-0.36415404389646566,1.0277303606698764,0.6635763167734108,-1.391884404566342
tdp1,68,0.9209737482810253,0.10391862082212909,siz1,4,0.9996837210201676,0.10816414860479451,0.07870997273914226,0.14999520924674065,0.2287051819858829,-0.07128523650759838
